year month day hour min sec depth light temp
2002 10 18 4 36 53 0 108 0
2002 10 18 4 40 53 0 104 0
2002 10 18 4 43 53 0 96 0
2002 10 18 4 47 53 0 92 0
2002 10 18 4 50 53 0 89 0
2002 10 18 4 54 53 0 85 0
2002 10 18 5 1 53 0 78 0
2002 10 18 5 8 53 0 70 0
2002 10 18 15 55 53 0 78 0
2002 10 18 16 1 53 0 85 0
2002 10 18 16 7 53 0 91 0
2002 10 18 16 13 53 0 96 0
2002 10 18 16 19 53 0 104 0
2002 10 18 16 25 53 0 114 0
2002 10 18 16 31 53 0 123 0
2002 10 18 16 37 53 0 130 0
2002 10 18 16 43 53 0 135 0
2002 10 18 16 49 53 0 138 0
2002 10 18 16 55 53 0 140 0
2002 10 18 17 1 53 0 142 0
2002 10 19 15 48 53 0 70 0
2002 10 19 15 57 53 0 80 0
2002 10 19 16 4 53 0 86 0
2002 10 19 16 6 53 0 87 0
2002 10 19 16 12 53 0 92 0
2002 10 19 16 15 53 0 98 0
2002 10 19 16 20 53 0 105 0
2002 10 19 16 24 53 0 112 0
2002 10 19 16 28 53 0 117 0
2002 10 19 16 33 53 0 124 0
2002 10 19 16 36 53 0 127 0
2002 10 19 16 42 53 0 132 0
2002 10 19 16 44 53 0 133 0
2002 10 19 16 51 53 0 137 0
2002 10 19 16 52 53 0 138 0
2002 10 19 17 0 53 0 141 0
2002 10 19 17 0 53 0 141 0
2002 10 19 17 8 53 0 144 0
2002 10 19 17 9 53 0 143 0
2002 10 19 17 16 53 0 146 0
2002 10 19 17 18 53 0 149 0
2002 10 19 17 24 53 0 148 0
2002 10 19 17 27 53 0 152 0
2002 10 19 17 32 53 0 148 0
2002 10 20 3 24 53 0 148 0
2002 10 20 3 29 53 0 152 0
2002 10 20 3 32 53 0 148 0
2002 10 20 3 38 53 0 149 0
2002 10 20 3 40 53 0 146 0
2002 10 20 3 47 53 0 143 0
2002 10 20 3 48 53 0 144 0
2002 10 20 3 56 53 0 141 0
2002 10 20 3 56 53 0 141 0
2002 10 20 4 4 53 0 138 0
2002 10 20 4 5 53 0 137 0
2002 10 20 4 12 53 0 133 0
2002 10 20 4 14 53 0 132 0
2002 10 20 4 20 53 0 127 0
2002 10 20 4 23 53 0 124 0
2002 10 20 4 28 53 0 117 0
2002 10 20 4 32 53 0 112 0
2002 10 20 4 36 53 0 105 0
2002 10 20 4 41 53 0 98 0
2002 10 20 4 44 53 0 92 0
2002 10 20 4 50 53 0 87 0
2002 10 20 4 52 53 0 86 0
2002 10 20 4 59 53 0 80 0
2002 10 20 5 8 53 0 70 0
2002 10 21 16 7 52 0 87 0
2002 10 21 16 7 53 0 88 0
2002 10 21 16 12 53 0 93 0
2002 10 21 16 16 52 0 98 0
2002 10 21 16 17 53 0 100 0
2002 10 21 16 22 53 0 108 0
2002 10 21 16 25 52 0 112 0
2002 10 21 16 27 53 0 116 0
2002 10 21 16 32 53 0 123 0
2002 10 21 16 34 52 0 124 0
2002 10 21 16 37 53 0 128 0
2002 10 21 16 42 53 0 133 0
2002 10 21 16 43 52 0 132 0
2002 10 21 16 47 53 0 136 0
2002 10 21 16 52 52 0 138 0
2002 10 21 16 52 53 0 138 0
2002 10 21 16 57 53 0 141 0
2002 10 21 17 1 52 0 142 0
2002 10 21 17 2 53 0 142 0
2002 10 21 17 10 52 0 143 0
2002 10 21 17 19 52 0 145 0
2002 10 21 17 28 52 0 146 0
2002 10 21 17 37 52 0 146 0
2002 10 21 17 46 52 0 146 0
2002 10 22 3 8 53 0 146 0
2002 10 22 3 17 53 0 146 0
2002 10 22 3 26 53 0 146 0
2002 10 22 3 35 53 0 145 0
2002 10 22 3 44 53 0 143 0
2002 10 22 3 50 53 0 143 0
2002 10 22 3 52 53 0 142 0
2002 10 22 3 53 53 0 142 0
2002 10 22 3 55 53 0 142 0
2002 10 22 3 57 53 0 141 0
2002 10 22 4 0 53 0 140 0
2002 10 22 4 2 53 0 138 0
2002 10 22 4 2 53 0 138 0
2002 10 22 4 5 53 0 137 0
2002 10 22 4 7 53 0 136 0
2002 10 22 4 10 53 0 134 0
2002 10 22 4 11 53 0 132 0
2002 10 22 4 12 53 0 133 0
2002 10 22 4 15 53 0 130 0
2002 10 22 4 17 53 0 128 0
2002 10 22 4 20 53 0 124 0
2002 10 22 4 20 53 0 125 0
2002 10 22 4 22 53 0 123 0
2002 10 22 4 25 53 0 119 0
2002 10 22 4 27 53 0 116 0
2002 10 22 4 29 53 0 112 0
2002 10 22 4 30 53 0 111 0
2002 10 22 4 32 53 0 108 0
2002 10 22 4 35 53 0 104 0
2002 10 22 4 37 53 0 100 0
2002 10 22 4 38 53 0 98 0
2002 10 22 4 40 53 0 95 0
2002 10 22 4 42 53 0 93 0
2002 10 22 4 45 53 0 90 0
2002 10 22 4 47 53 0 88 0
2002 10 22 4 47 53 0 87 0
2002 10 22 16 10 53 0 90 0
2002 10 22 16 15 53 0 95 0
2002 10 22 16 20 53 0 104 0
2002 10 22 16 25 53 0 111 0
2002 10 22 16 30 53 0 119 0
2002 10 22 16 35 53 0 125 0
2002 10 22 16 40 53 0 130 0
2002 10 22 16 45 53 0 134 0
2002 10 22 16 50 53 0 137 0
2002 10 22 16 55 53 0 140 0
2002 10 22 17 0 53 0 142 0
2002 10 22 17 5 53 0 143 0
2002 10 23 3 41 53 0 145 0
2002 10 23 3 49 53 0 143 0
2002 10 23 3 57 53 0 141 0
2002 10 23 4 5 53 0 137 0
2002 10 23 4 13 53 0 132 0
2002 10 23 4 21 53 0 124 0
2002 10 23 4 29 53 0 112 0
2002 10 23 4 37 53 0 100 0
2002 10 23 4 45 53 0 89 0
2002 10 23 4 53 53 0 84 0
2002 10 23 5 1 53 0 75 0
2002 10 23 5 9 53 0 69 0
2002 10 23 16 8 53 0 75 0
2002 10 23 16 13 53 0 79 0
2002 10 23 16 18 53 0 86 0
2002 10 23 16 23 53 0 94 0
2002 10 23 16 28 53 0 102 0
2002 10 23 16 33 53 0 108 0
2002 10 23 16 38 53 0 114 0
2002 10 23 16 43 53 0 118 0
2002 10 23 16 48 53 0 122 0
2002 10 23 16 53 53 0 125 0
2002 10 23 16 58 53 0 127 0
2002 10 23 17 3 53 0 128 0
2002 10 25 2 53 53 0 154 0
2002 10 25 3 5 53 0 152 0
2002 10 25 3 17 53 0 151 0
2002 10 25 3 29 53 0 149 0
2002 10 25 3 41 53 0 146 0
2002 10 25 3 53 53 0 142 0
2002 10 25 4 5 53 0 137 0
2002 10 25 4 17 53 0 126 0
2002 10 25 4 29 53 0 109 0
2002 10 25 4 41 53 0 92 0
2002 10 25 4 53 53 0 82 0
2002 10 25 5 5 53 0 69 0
2002 10 26 15 54 53 0 70 0
2002 10 26 16 3 53 0 79 0
2002 10 26 16 12 53 0 87 0
2002 10 26 16 21 53 0 96 0
2002 10 26 16 30 53 0 111 0
2002 10 26 16 39 53 0 125 0
2002 10 26 16 48 53 0 133 0
2002 10 26 16 57 53 0 138 0
2002 10 26 17 6 53 0 141 0
2002 10 26 17 15 53 0 144 0
2002 10 26 17 24 53 0 150 0
2002 10 26 17 33 53 0 152 0
2002 10 27 3 23 53 0 152 0
2002 10 27 3 32 53 0 150 0
2002 10 27 3 41 53 0 144 0
2002 10 27 3 47 53 0 141 0
2002 10 27 3 50 53 0 141 0
2002 10 27 3 52 53 0 140 0
2002 10 27 3 57 53 0 138 0
2002 10 27 3 59 53 0 138 0
2002 10 27 4 2 53 0 135 0
2002 10 27 4 7 53 0 132 0
2002 10 27 4 8 53 0 133 0
2002 10 27 4 12 53 0 129 0
2002 10 27 4 17 53 0 125 0
2002 10 27 4 17 53 0 123 0
2002 10 27 4 22 53 0 116 0
2002 10 27 4 26 53 0 111 0
2002 10 27 4 27 53 0 108 0
2002 10 27 4 32 53 0 100 0
2002 10 27 4 35 53 0 96 0
2002 10 27 4 37 53 0 92 0
2002 10 27 4 42 53 0 88 0
2002 10 27 4 44 53 0 87 0
2002 10 27 4 53 53 0 79 0
2002 10 27 5 2 53 0 70 0
2002 10 27 16 10 53 0 88 0
2002 10 27 16 15 53 0 92 0
2002 10 27 16 20 53 0 100 0
2002 10 27 16 25 53 0 108 0
2002 10 27 16 30 53 0 116 0
2002 10 27 16 35 53 0 123 0
2002 10 27 16 40 53 0 129 0
2002 10 27 16 45 53 0 132 0
2002 10 27 16 50 53 0 135 0
2002 10 27 16 55 53 0 138 0
2002 10 27 17 0 53 0 140 0
2002 10 27 17 5 53 0 141 0
2002 10 29 16 8 53 0 87 0
2002 10 29 16 16 53 0 94 0
2002 10 29 16 24 53 0 107 0
2002 10 29 16 32 53 0 118 0
2002 10 29 16 40 53 0 128 0
2002 10 29 16 48 53 0 135 0
2002 10 29 16 56 53 0 139 0
2002 10 29 17 4 53 0 143 0
2002 10 29 17 12 53 0 145 0
2002 10 29 17 20 53 0 146 0
2002 10 29 17 28 53 0 149 0
2002 10 29 17 36 53 0 153 0
2002 10 30 3 14 53 0 153 0
2002 10 30 3 14 53 0 152 0
2002 10 30 3 22 53 0 149 0
2002 10 30 3 24 53 0 148 0
2002 10 30 3 30 53 0 146 0
2002 10 30 3 34 53 0 147 0
2002 10 30 3 38 53 0 145 0
2002 10 30 3 44 53 0 144 0
2002 10 30 3 46 53 0 143 0
2002 10 30 3 54 53 0 139 0
2002 10 30 3 54 53 0 141 0
2002 10 30 4 2 53 0 135 0
2002 10 30 4 4 53 0 134 0
2002 10 30 4 10 53 0 128 0
2002 10 30 4 14 53 0 124 0
2002 10 30 4 18 53 0 118 0
2002 10 30 4 24 53 0 111 0
2002 10 30 4 26 53 0 107 0
2002 10 30 4 34 53 0 94 0
2002 10 30 4 34 53 0 95 0
2002 10 30 4 42 53 0 87 0
2002 10 30 4 44 53 0 86 0
2002 10 30 4 54 53 0 77 0
2002 10 30 5 4 53 0 69 0
2002 10 30 16 9 53 0 89 0
2002 10 30 16 15 53 0 95 0
2002 10 30 16 21 53 0 106 0
2002 10 30 16 27 53 0 116 0
2002 10 30 16 33 53 0 123 0
2002 10 30 16 39 53 0 130 0
2002 10 30 16 45 53 0 135 0
2002 10 30 16 51 53 0 140 0
2002 10 30 16 57 53 0 142 0
2002 10 30 17 3 53 0 144 0
2002 10 30 17 9 53 0 146 0
2002 10 30 17 15 53 0 147 0
2002 11 1 14 10 53 0 67 0
2002 11 1 14 26 53 0 67 0
2002 11 1 14 42 53 0 67 0
2002 11 1 14 58 53 0 67 0
2002 11 1 15 14 53 0 67 0
2002 11 1 15 30 53 0 67 0
2002 11 1 15 46 53 0 68 0
2002 11 1 16 2 53 0 83 0
2002 11 1 16 13 53 0 91 0
2002 11 1 16 18 53 0 98 0
2002 11 1 16 20 53 0 102 0
2002 11 1 16 27 53 0 111 0
2002 11 1 16 34 53 0 121 0
2002 11 1 16 34 53 0 121 0
2002 11 1 16 41 53 0 129 0
2002 11 1 16 48 53 0 134 0
2002 11 1 16 50 53 0 136 0
2002 11 1 16 55 53 0 139 0
2002 11 1 17 2 53 0 141 0
2002 11 1 17 6 53 0 143 0
2002 11 1 17 9 53 0 143 0
2002 11 1 17 16 53 0 145 0
2002 11 1 17 23 53 0 149 0
2002 11 1 17 30 53 0 155 0
2002 11 2 3 16 53 0 155 0
2002 11 2 3 23 53 0 149 0
2002 11 2 3 30 53 0 145 0
2002 11 2 3 37 53 0 143 0
2002 11 2 3 38 53 0 143 0
2002 11 2 3 40 53 0 143 0
2002 11 2 3 44 53 0 141 0
2002 11 2 3 45 53 0 141 0
2002 11 2 3 51 53 0 139 0
2002 11 2 3 52 53 0 138 0
2002 11 2 3 56 53 0 136 0
2002 11 2 3 58 53 0 134 0
2002 11 2 3 59 53 0 134 0
2002 11 2 4 5 53 0 129 0
2002 11 2 4 6 53 0 128 0
2002 11 2 4 12 53 0 121 0
2002 11 2 4 12 53 0 121 0
2002 11 2 4 13 53 0 120 0
2002 11 2 4 19 53 0 111 0
2002 11 2 4 20 53 0 110 0
2002 11 2 4 26 53 0 102 0
2002 11 2 4 27 53 0 99 0
2002 11 2 4 28 53 0 98 0
2002 11 2 4 33 53 0 91 0
2002 11 2 4 34 53 0 90 0
2002 11 2 4 41 53 0 85 0
2002 11 2 4 44 53 0 83 0
2002 11 2 4 48 53 0 77 0
2002 11 2 4 55 53 0 70 0
2002 11 2 5 0 53 0 68 0
2002 11 2 5 16 53 0 67 0
2002 11 2 5 32 53 0 67 0
2002 11 2 5 48 53 0 67 0
2002 11 2 6 4 53 0 67 0
2002 11 2 6 20 53 0 67 0
2002 11 2 6 36 53 0 67 0
2002 11 2 15 53 53 0 72 0
2002 11 2 16 1 53 0 82 0
2002 11 2 16 9 53 0 88 0
2002 11 2 16 17 53 0 96 0
2002 11 2 16 25 53 0 109 0
2002 11 2 16 33 53 0 119 0
2002 11 2 16 41 53 0 128 0
2002 11 2 16 49 53 0 135 0
2002 11 2 16 57 53 0 138 0
2002 11 2 17 5 53 0 142 0
2002 11 2 17 13 53 0 144 0
2002 11 2 17 21 53 0 150 0
2002 11 3 3 1 53 0 151 0
2002 11 3 3 11 53 0 149 0
2002 11 3 3 21 53 0 148 0
2002 11 3 3 31 53 0 144 0
2002 11 3 3 41 53 0 142 0
2002 11 3 3 51 53 0 137 0
2002 11 3 4 1 53 0 131 0
2002 11 3 4 11 53 0 120 0
2002 11 3 4 21 53 0 106 0
2002 11 3 4 31 53 0 90 0
2002 11 3 4 41 53 0 82 0
2002 11 3 4 51 53 0 70 0
2002 11 3 15 50 53 0 55 0
2002 11 3 15 57 53 0 61 0
2002 11 3 16 4 53 0 69 0
2002 11 3 16 11 53 0 74 0
2002 11 3 16 18 53 0 82 0
2002 11 3 16 25 53 0 94 0
2002 11 3 16 32 53 0 103 0
2002 11 3 16 39 53 0 112 0
2002 11 3 16 46 53 0 118 0
2002 11 3 16 53 53 0 122 0
2002 11 3 17 0 53 0 127 0
2002 11 3 17 7 53 0 129 0
2002 11 4 3 41 53 0 146 0
2002 11 4 3 48 53 0 145 0
2002 11 4 3 55 53 0 138 0
2002 11 4 4 2 53 0 134 0
2002 11 4 4 9 53 0 128 0
2002 11 4 4 16 53 0 120 0
2002 11 4 4 23 53 0 110 0
2002 11 4 4 30 53 0 99 0
2002 11 4 4 37 53 0 90 0
2002 11 4 4 44 53 0 85 0
2002 11 4 4 51 53 0 78 0
2002 11 4 4 58 53 0 70 0
2002 11 4 15 52 53 0 70 0
2002 11 4 15 59 53 0 78 0
2002 11 4 16 6 53 0 85 0
2002 11 4 16 13 53 0 90 0
2002 11 4 16 20 53 0 99 0
2002 11 4 16 27 53 0 110 0
2002 11 4 16 34 53 0 120 0
2002 11 4 16 41 53 0 128 0
2002 11 4 16 48 53 0 134 0
2002 11 4 16 55 53 0 138 0
2002 11 4 17 2 53 0 145 0
2002 11 4 17 9 53 0 146 0
2002 11 5 3 25 53 0 144 0
2002 11 5 3 33 53 0 143 0
2002 11 5 3 41 53 0 141 0
2002 11 5 3 49 53 0 138 0
2002 11 5 3 57 53 0 134 0
2002 11 5 4 5 53 0 126 0
2002 11 5 4 13 53 0 117 0
2002 11 5 4 21 53 0 105 0
2002 11 5 4 29 53 0 93 0
2002 11 5 4 37 53 0 86 0
2002 11 5 4 45 53 0 79 0
2002 11 5 4 53 53 0 70 0
2002 11 5 15 54 53 0 73 0
2002 11 5 16 1 53 0 81 0
2002 11 5 16 8 53 0 88 0
2002 11 5 16 15 53 0 95 0
2002 11 5 16 22 53 0 106 0
2002 11 5 16 29 53 0 114 0
2002 11 5 16 36 53 0 122 0
2002 11 5 16 43 53 0 131 0
2002 11 5 16 50 53 0 136 0
2002 11 5 16 57 53 0 141 0
2002 11 5 17 4 53 0 143 0
2002 11 5 17 11 53 0 146 0
2002 11 6 3 14 53 0 147 0
2002 11 6 3 23 53 0 146 0
2002 11 6 3 32 53 0 143 0
2002 11 6 3 41 53 0 142 0
2002 11 6 3 50 53 0 138 0
2002 11 6 3 59 53 0 132 0
2002 11 6 4 8 53 0 124 0
2002 11 6 4 17 53 0 111 0
2002 11 6 4 26 53 0 97 0
2002 11 6 4 35 53 0 88 0
2002 11 6 4 44 53 0 80 0
2002 11 6 4 53 53 0 70 0
2002 11 6 15 52 53 0 70 0
2002 11 6 16 1 53 0 80 0
2002 11 6 16 10 53 0 88 0
2002 11 6 16 19 53 0 97 0
2002 11 6 16 28 53 0 111 0
2002 11 6 16 37 53 0 124 0
2002 11 6 16 46 53 0 132 0
2002 11 6 16 55 53 0 138 0
2002 11 6 17 4 53 0 142 0
2002 11 6 17 13 53 0 143 0
2002 11 6 17 22 53 0 146 0
2002 11 6 17 31 53 0 147 0
2002 11 7 15 53 53 0 70 0
2002 11 7 16 1 53 0 78 0
2002 11 7 16 9 53 0 86 0
2002 11 7 16 17 53 0 94 0
2002 11 7 16 25 53 0 105 0
2002 11 7 16 33 53 0 117 0
2002 11 7 16 41 53 0 127 0
2002 11 7 16 49 53 0 133 0
2002 11 7 16 57 53 0 138 0
2002 11 7 17 5 53 0 145 0
2002 11 7 17 13 53 0 149 0
2002 11 7 17 21 53 0 151 0
2002 11 8 2 8 53 0 154 0
2002 11 8 2 23 53 0 153 0
2002 11 8 2 38 53 0 152 0
2002 11 8 2 53 53 0 151 0
2002 11 8 3 8 53 0 149 0
2002 11 8 3 23 53 0 146 0
2002 11 8 3 27 53 0 151 0
2002 11 8 3 35 53 0 149 0
2002 11 8 3 38 53 0 143 0
2002 11 8 3 43 53 0 145 0
2002 11 8 3 51 53 0 138 0
2002 11 8 3 53 53 0 136 0
2002 11 8 3 59 53 0 133 0
2002 11 8 4 7 53 0 127 0
2002 11 8 4 8 53 0 122 0
2002 11 8 4 15 53 0 117 0
2002 11 8 4 23 53 0 105 0
2002 11 8 4 23 53 0 100 0
2002 11 8 4 31 53 0 94 0
2002 11 8 4 38 53 0 84 0
2002 11 8 4 39 53 0 86 0
2002 11 8 4 47 53 0 78 0
2002 11 8 4 53 53 0 70 0
2002 11 8 4 55 53 0 70 0
2002 11 8 15 54 53 0 73 0
2002 11 8 16 1 53 0 80 0
2002 11 8 16 8 53 0 88 0
2002 11 8 16 15 53 0 93 0
2002 11 8 16 22 53 0 102 0
2002 11 8 16 29 53 0 112 0
2002 11 8 16 36 53 0 121 0
2002 11 8 16 43 53 0 130 0
2002 11 8 16 50 53 0 136 0
2002 11 8 16 57 53 0 140 0
2002 11 8 17 4 53 0 143 0
2002 11 8 17 11 53 0 145 0
2002 11 9 16 10 53 0 85 0
2002 11 9 16 13 53 0 88 0
2002 11 9 16 17 53 0 90 0
2002 11 9 16 19 53 0 93 0
2002 11 9 16 24 53 0 100 0
2002 11 9 16 25 53 0 102 0
2002 11 9 16 31 53 0 113 0
2002 11 9 16 31 53 0 112 0
2002 11 9 16 37 53 0 119 0
2002 11 9 16 38 53 0 121 0
2002 11 9 16 43 53 0 125 0
2002 11 9 16 45 53 0 129 0
2002 11 9 16 49 53 0 131 0
2002 11 9 16 52 53 0 134 0
2002 11 9 16 55 53 0 136 0
2002 11 9 16 59 53 0 138 0
2002 11 9 17 1 53 0 138 0
2002 11 9 17 6 53 0 142 0
2002 11 9 17 7 53 0 141 0
2002 11 9 17 13 53 0 145 0
2002 11 9 17 13 53 0 142 0
2002 11 9 17 19 53 0 144 0
2002 11 9 17 20 53 0 145 0
2002 11 9 17 27 53 0 146 0
2002 11 10 3 21 53 0 146 0
2002 11 10 3 28 53 0 145 0
2002 11 10 3 29 53 0 144 0
2002 11 10 3 35 53 0 145 0
2002 11 10 3 35 53 0 142 0
2002 11 10 3 41 53 0 141 0
2002 11 10 3 42 53 0 142 0
2002 11 10 3 47 53 0 138 0
2002 11 10 3 49 53 0 138 0
2002 11 10 3 53 53 0 136 0
2002 11 10 3 56 53 0 134 0
2002 11 10 3 59 53 0 131 0
2002 11 10 4 3 53 0 129 0
2002 11 10 4 5 53 0 125 0
2002 11 10 4 10 53 0 121 0
2002 11 10 4 11 53 0 119 0
2002 11 10 4 17 53 0 113 0
2002 11 10 4 17 53 0 112 0
2002 11 10 4 23 53 0 102 0
2002 11 10 4 24 53 0 100 0
2002 11 10 4 29 53 0 93 0
2002 11 10 4 31 53 0 90 0
2002 11 10 4 35 53 0 88 0
2002 11 10 4 38 53 0 85 0
2002 11 11 16 15 52 0 84 0
2002 11 11 16 24 52 0 90 0
2002 11 11 16 33 52 0 103 0
2002 11 11 16 42 52 0 116 0
2002 11 11 16 51 52 0 126 0
2002 11 11 17 0 52 0 133 0
2002 11 11 17 9 52 0 136 0
2002 11 11 17 18 52 0 141 0
2002 11 11 17 27 52 0 143 0
2002 11 11 17 36 52 0 145 0
2002 11 11 17 45 52 0 146 0
2002 11 11 17 54 52 0 147 0
2002 11 12 3 1 53 0 147 0
2002 11 12 3 10 53 0 146 0
2002 11 12 3 19 53 0 145 0
2002 11 12 3 28 53 0 143 0
2002 11 12 3 37 53 0 141 0
2002 11 12 3 46 53 0 136 0
2002 11 12 3 55 53 0 133 0
2002 11 12 4 4 53 0 126 0
2002 11 12 4 13 53 0 116 0
2002 11 12 4 22 53 0 103 0
2002 11 12 4 31 53 0 90 0
2002 11 12 4 40 53 0 84 0
2002 11 12 16 1 53 0 69 0
2002 11 12 16 8 53 0 75 0
2002 11 12 16 15 53 0 84 0
2002 11 12 16 22 53 0 90 0
2002 11 12 16 29 53 0 98 0
2002 11 12 16 36 53 0 110 0
2002 11 12 16 43 53 0 118 0
2002 11 12 16 50 53 0 127 0
2002 11 12 16 57 53 0 134 0
2002 11 12 17 4 53 0 138 0
2002 11 12 17 11 53 0 144 0
2002 11 12 17 18 53 0 145 0
2002 11 13 3 32 53 0 139 0
2002 11 13 3 39 53 0 145 0
2002 11 13 3 39 53 0 137 0
2002 11 13 3 46 53 0 144 0
2002 11 13 3 46 53 0 134 0
2002 11 13 3 53 53 0 138 0
2002 11 13 3 53 53 0 130 0
2002 11 13 4 0 53 0 134 0
2002 11 13 4 0 53 0 126 0
2002 11 13 4 7 53 0 127 0
2002 11 13 4 7 53 0 120 0
2002 11 13 4 14 53 0 118 0
2002 11 13 4 14 53 0 111 0
2002 11 13 4 21 53 0 110 0
2002 11 13 4 21 53 0 100 0
2002 11 13 4 28 53 0 98 0
2002 11 13 4 28 53 0 90 0
2002 11 13 4 35 53 0 90 0
2002 11 13 4 35 53 0 86 0
2002 11 13 4 42 53 0 84 0
2002 11 13 4 42 53 0 78 0
2002 11 13 4 49 53 0 75 0
2002 11 13 4 49 53 0 69 0
2002 11 13 4 56 53 0 69 0
2002 11 13 16 5 53 0 69 0
2002 11 13 16 12 53 0 78 0
2002 11 13 16 19 53 0 86 0
2002 11 13 16 26 53 0 90 0
2002 11 13 16 33 53 0 100 0
2002 11 13 16 40 53 0 111 0
2002 11 13 16 47 53 0 120 0
2002 11 13 16 54 53 0 126 0
2002 11 13 17 1 53 0 130 0
2002 11 13 17 8 53 0 134 0
2002 11 13 17 15 53 0 137 0
2002 11 13 17 22 53 0 139 0
2002 11 14 3 27 53 0 144 0
2002 11 14 3 35 53 0 142 0
2002 11 14 3 43 53 0 139 0
2002 11 14 3 51 53 0 136 0
2002 11 14 3 59 53 0 131 0
2002 11 14 4 7 53 0 124 0
2002 11 14 4 15 53 0 114 0
2002 11 14 4 23 53 0 101 0
2002 11 14 4 31 53 0 90 0
2002 11 14 4 39 53 0 85 0
2002 11 14 4 47 53 0 76 0
2002 11 14 4 55 53 0 69 0
2002 11 14 16 4 53 0 69 0
2002 11 14 16 12 53 0 76 0
2002 11 14 16 20 53 0 85 0
2002 11 14 16 28 53 0 90 0
2002 11 14 16 36 53 0 101 0
2002 11 14 16 44 53 0 114 0
2002 11 14 16 52 53 0 124 0
2002 11 14 17 0 53 0 131 0
2002 11 14 17 8 53 0 136 0
2002 11 14 17 16 53 0 139 0
2002 11 14 17 24 53 0 142 0
2002 11 14 17 32 53 0 144 0
2002 11 15 16 21 53 0 86 0
2002 11 15 16 29 53 0 91 0
2002 11 15 16 37 53 0 103 0
2002 11 15 16 45 53 0 115 0
2002 11 15 16 53 53 0 124 0
2002 11 15 17 1 53 0 131 0
2002 11 15 17 9 53 0 136 0
2002 11 15 17 17 53 0 139 0
2002 11 15 17 25 53 0 142 0
2002 11 15 17 33 53 0 145 0
2002 11 15 17 41 53 0 147 0
2002 11 15 17 49 53 0 146 0
2002 11 16 3 9 53 0 146 0
2002 11 16 3 17 53 0 147 0
2002 11 16 3 25 53 0 145 0
2002 11 16 3 33 53 0 142 0
2002 11 16 3 41 53 0 139 0
2002 11 16 3 49 53 0 136 0
2002 11 16 3 57 53 0 131 0
2002 11 16 4 5 53 0 124 0
2002 11 16 4 13 53 0 115 0
2002 11 16 4 21 53 0 103 0
2002 11 16 4 29 53 0 91 0
2002 11 16 4 37 53 0 86 0
2002 11 18 16 10 53 0 71 0
2002 11 18 16 16 53 0 79 0
2002 11 18 16 22 53 0 85 0
2002 11 18 16 28 53 0 88 0
2002 11 18 16 34 53 0 95 0
2002 11 18 16 40 53 0 105 0
2002 11 18 16 46 53 0 114 0
2002 11 18 16 52 53 0 122 0
2002 11 18 16 58 53 0 128 0
2002 11 18 17 4 53 0 133 0
2002 11 18 17 10 53 0 137 0
2002 11 18 17 16 53 0 139 0
2002 11 19 2 59 53 0 152 0
2002 11 19 3 8 53 0 147 0
2002 11 19 3 17 53 0 146 0
2002 11 19 3 26 53 0 144 0
2002 11 19 3 35 53 0 142 0
2002 11 19 3 44 53 0 140 0
2002 11 19 3 46 53 0 139 0
2002 11 19 3 52 53 0 137 0
2002 11 19 3 53 53 0 135 0
2002 11 19 3 58 53 0 133 0
2002 11 19 4 2 53 0 129 0
2002 11 19 4 4 53 0 128 0
2002 11 19 4 10 53 0 122 0
2002 11 19 4 11 53 0 120 0
2002 11 19 4 16 53 0 114 0
2002 11 19 4 20 53 0 107 0
2002 11 19 4 22 53 0 105 0
2002 11 19 4 28 53 0 95 0
2002 11 19 4 29 53 0 94 0
2002 11 19 4 34 53 0 88 0
2002 11 19 4 38 53 0 87 0
2002 11 19 4 40 53 0 85 0
2002 11 19 4 46 53 0 79 0
2002 11 19 4 52 53 0 71 0
2002 11 19 16 24 53 0 87 0
2002 11 19 16 33 53 0 94 0
2002 11 19 16 42 53 0 107 0
2002 11 19 16 51 53 0 120 0
2002 11 19 17 0 53 0 129 0
2002 11 19 17 9 53 0 135 0
2002 11 19 17 18 53 0 140 0
2002 11 19 17 27 53 0 142 0
2002 11 19 17 36 53 0 144 0
2002 11 19 17 45 53 0 146 0
2002 11 19 17 54 53 0 147 0
2002 11 19 18 3 53 0 152 0
2002 11 20 16 8 53 0 71 0
2002 11 20 16 18 53 0 81 0
2002 11 20 16 28 53 0 88 0
2002 11 20 16 29 53 0 89 0
2002 11 20 16 36 53 0 97 0
2002 11 20 16 38 53 0 100 0
2002 11 20 16 43 53 0 107 0
2002 11 20 16 48 53 0 115 0
2002 11 20 16 50 53 0 117 0
2002 11 20 16 57 53 0 125 0
2002 11 20 16 58 53 0 127 0
2002 11 20 17 4 53 0 132 0
2002 11 20 17 8 53 0 134 0
2002 11 20 17 11 53 0 135 0
2002 11 20 17 18 53 0 139 0
2002 11 20 17 18 53 0 140 0
2002 11 20 17 25 53 0 141 0
2002 11 20 17 28 53 0 143 0
2002 11 20 17 32 53 0 143 0
2002 11 20 17 38 53 0 145 0
2002 11 20 17 39 53 0 145 0
2002 11 20 17 46 53 0 147 0
2002 11 20 17 48 53 0 147 0
2002 11 20 17 58 53 0 149 0
2002 11 21 3 5 53 0 149 0
2002 11 21 3 15 53 0 147 0
2002 11 21 3 17 53 0 147 0
2002 11 21 3 24 53 0 145 0
2002 11 21 3 25 53 0 145 0
2002 11 21 3 31 53 0 143 0
2002 11 21 3 35 53 0 143 0
2002 11 21 3 38 53 0 141 0
